"Country.Code","Country.Name","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","Spending1995","Spending1996","Spending1997","Spending1998","Spending1999","Spending2000","Spending2001","Spending2002","Spending2003","Spending2004","Spending2005","Spending2006","Spending2007","Spending2008","Spending2009","Spending2010","Spending2011","Spending2012","Spending2013","Region","IncomeGroup"
"MRT","Mauritania",44.16392683,44.82521951,45.46002439,46.06234146,46.63073171,47.16468293,47.67317073,48.16270732,48.63931707,49.10695122,49.56758537,50.02370732,50.48136585,50.94607317,51.42792683,51.93953659,52.48192683,53.05263415,53.64314634,54.24243902,54.83643902,55.40704878,55.94065854,56.42870732,56.86460976,57.24734146,57.58487805,57.88478049,58.1515122,58.38612195,58.59065854,58.76914634,58.92514634,59.06317073,59.18673171,59.29778049,59.39831707,59.49134146,59.58085366,59.67292683,59.77009756,59.87439024,59.98685366,60.10943902,60.24260976,60.38680488,60.53946341,60.6975122,60.85943902,61.0232439,61.18695122,28.1132817,22.37993762,22.10019513,24.86661687,28.47424058,25.0515007,20.06543327,24.37281773,23.768154,28.1066454,29.11091831,30.0820169,35.48566577,37.99937233,39.18654799,39.15892008,39.0500106,44.41148882,48.39684196,"Sub-Saharan Africa","Lower middle income"
"MUS","Mauritius",59.74836585,60.62690244,61.35765854,61.93495122,62.35829268,62.63870732,62.81531707,62.93168293,63.02019512,63.11804878,63.25334146,63.43995122,63.68553659,63.99997561,64.39053659,64.85563415,65.37243902,65.91331707,66.45578049,66.96539024,67.40739024,67.76536585,68.03760976,68.23036585,68.37068293,68.49936585,68.6555122,68.86302439,69.12402439,69.40487805,69.95609756,70.05853659,70.10731707,70.15853659,70.32585366,70.32292683,70.40487805,70.60731707,70.96097561,71.66341463,71.76585366,71.96585366,72.12130081,72.27674797,72.43219512,72.43219512,72.57073171,72.57073171,72.88243902,72.96731707,73.26682927,129.72402374,136.59734609,127.98388443,127.86217835,127.19197506,146.29254888,147.02660277,168.43245548,193.20642586,226.77105121,231.54271305,242.2887425,270.8837736,362.7745276,357.72773235,412.71119555,457.85725397,439.03336358,462.54306036,"Sub-Saharan Africa","Upper middle income"
"MWI","Malawi",38.05912195,38.27417073,38.48070732,38.68480488,38.90141463,39.15056098,39.44421951,39.78887805,40.18004878,40.60521951,41.04439024,41.47553659,41.88317073,42.26178049,42.61382927,42.95182927,43.2902439,43.64009756,44.00239024,44.37312195,44.74729268,45.11295122,45.45963415,45.78034146,46.07412195,46.34297561,46.58692683,46.804,46.98729268,47.11682927,47.16973171,47.13953659,47.03173171,46.86331707,46.65182927,46.41978049,46.20258537,46.04012195,45.96821951,46.03421951,46.28092683,46.7112439,47.31204878,48.06580488,48.93997561,49.89058537,50.86329268,51.80573171,52.683,53.46570732,54.13995122,6.89859051,10.4771354,13.21090905,9.12257953,10.49865839,9.33497029,7.47268191,10.77644662,12.57488054,16.32452303,17.49400045,21.06235784,17.73592736,25.36210868,28.7282437,33.56808399,38.80344683,32.13936473,26.21476794,"Sub-Saharan Africa","Low income"
"MYS","Malaysia",60.05439024,60.61668293,61.16019512,61.68495122,62.1904878,62.67636585,63.14465854,63.59846341,64.03780488,64.46321951,64.87570732,65.27521951,65.6627561,66.03780488,66.40187805,66.75446341,67.09607317,67.42719512,67.74885366,68.06053659,68.3642439,68.65946341,68.94770732,69.22797561,69.5007561,69.76656098,70.02539024,70.27573171,70.52009756,70.7574878,70.98887805,71.21429268,71.43521951,71.65065854,71.86263415,72.06963415,72.27268293,72.47026829,72.66385366,72.85141463,73.03136585,73.20419512,73.36987805,73.52997561,73.687,73.84304878,74.00068293,74.16146341,74.32592683,74.49558537,74.66839024,121.91714904,132.58924069,125.15689927,94.50628369,104.83912241,121.61867864,131.75166378,140.58236122,175.05826632,184.18165012,182.82669952,225.81838845,260.26463518,293.45983361,289.26697594,349.33286764,391.12705658,418.3677254,423.43012123,"East Asia & Pacific","Upper middle income"
"NAC","North America",70.36801738,70.2327068,70.05038739,70.31320505,70.36672191,70.37807047,70.71438226,70.17624157,70.69476442,70.9854796,71.28874087,71.32471392,71.52859423,72.07943102,72.69384248,72.95345922,73.34966017,73.47048383,73.9082308,73.79684475,74.1513354,74.49043746,74.61786298,74.73580628,74.73448283,74.79422574,74.96076821,74.96835495,75.22162201,75.43126468,75.58472222,75.8101444,75.64574496,75.80227054,75.85584528,76.21822257,76.63251134,76.78621881,76.80954808,76.89242792,77.00715299,77.10731799,77.26847529,77.61508336,77.63033311,77.88877914,78.08856113,78.19633147,78.35059131,78.77526528,78.88336039,3613.68439161563,3760.50626968561,3918.77144617318,4084.18696669409,4295.11554306199,4550.62117622321,4872.16285189486,5278.25325472448,5701.3001431446,6072.51896533092,6450.52337242156,6838.43574311345,7225.82503668603,7513.44516397438,7709.36647266659,8002.07964466928,8269.45771031261,8538.09032272449,8803.11365622157,"",""
"NAM","Namibia",47.49919512,48.10109756,48.68607317,49.25714634,49.8152439,50.36478049,50.90873171,51.44904878,51.98829268,52.52717073,53.06590244,53.60312195,54.13629268,54.6647561,55.18712195,55.70439024,56.21468293,56.71534146,57.20485366,57.68295122,58.14897561,58.60246341,59.03882927,59.45131707,59.83904878,60.2045122,60.5415122,60.83687805,61.07253659,61.22495122,61.26912195,61.19,60.97704878,60.62619512,60.09497561,59.33639024,58.37492683,57.27746341,56.13934146,55.12070732,54.40468293,54.10509756,54.27897561,54.92346341,55.97743902,57.32487805,58.78080488,60.18407317,61.44090244,62.48029268,63.27717073,131.45708921,134.66665487,141.50463863,128.39657094,127.07975545,125.91055797,113.47832619,105.85868579,162.38294329,213.44146769,262.17406172,279.79890703,293.78152903,286.6471455,331.42694896,406.83782949,481.79043416,471.77408463,422.58368847,"Sub-Saharan Africa","Upper middle income"
"NCL","New Caledonia",59.03902439,59.43902439,59.88780488,60.33658537,60.78536585,61.23414634,61.68292683,62.13170732,62.5804878,63.02926829,63.47804878,63.92682927,64.37560976,64.82439024,65.27317073,65.72195122,66.17073171,66.30365854,66.43658537,66.5695122,66.70243902,68.31707317,68.46666667,68.61626016,68.76585366,69.41341463,70.06097561,70.20243902,70.34390244,70.48536585,70.35853659,71.51219512,71.65609756,70.67317073,72.0097561,71.99756098,71.73902439,74.37560976,73.87560976,74.9195122,74.83170732,75.10243902,75.27073171,75.51463415,75.16829268,76.46097561,75.94634146,76.11512195,76.28390244,75.82604878,76.03995122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East Asia & Pacific","High income: nonOECD"
"NER","Niger",35.59426829,35.66546341,35.72963415,35.78780488,35.8434878,35.89965854,35.96434146,36.044,36.14317073,36.26631707,36.41292683,36.583,36.78004878,37.00760976,37.2772439,37.60102439,37.9834878,38.41814634,38.89795122,39.40382927,39.91319512,40.40641463,40.87195122,41.30826829,41.71939024,42.11834146,42.52619512,42.96207317,43.43453659,43.95119512,44.51660976,45.12382927,45.76531707,46.43604878,47.129,47.83958537,48.55921951,49.28029268,49.99721951,50.70590244,51.40729268,52.10187805,52.78870732,53.46378049,54.12014634,54.75141463,55.35314634,55.92539024,56.46821951,56.98563415,57.48263415,12.35052098,12.07710527,11.47338231,12.75338971,11.9406049,8.82278341,10.81768328,11.1109344,13.21105771,14.69617799,18.11457592,19.51349101,20.43776392,25.40241541,25.30310666,23.95183197,26.33806592,23.9586611,27.2330651,"Sub-Saharan Africa","Low income"
"NGA","Nigeria",37.63826829,38.07907317,38.49985366,38.89912195,39.28087805,39.65112195,40.01885366,40.39358537,40.77929268,41.18102439,41.6022439,42.03846341,42.48617073,42.93987805,43.39758537,43.85926829,44.31692683,44.76007317,45.17719512,45.54780488,45.85241463,46.0835122,46.23960976,46.32421951,46.34529268,46.31826829,46.26365854,46.203,46.14982927,46.11026829,46.08695122,46.07495122,46.07282927,46.08556098,46.11407317,46.15978049,46.2245122,46.31565854,46.44268293,46.624,46.88117073,47.21973171,47.63773171,48.12565854,48.6644878,49.22863415,49.79160976,50.32939024,50.8304878,51.28941463,51.7102439,38.42998904,53.80285396,54.41112234,61.41357833,16.25760196,17.221913,18.28546218,17.88846535,38.5117519,44.94912053,53.09534502,61.01623195,81.34835527,88.46609466,74.27829187,80.55732993,92.83372689,93.15549837,114.9669057,"Sub-Saharan Africa","Lower middle income"
"NIC","Nicaragua",47.64565854,48.29587805,48.9505122,49.60807317,50.27063415,50.94129268,51.61953659,52.30085366,52.97812195,53.64365854,54.28673171,54.89917073,55.47592683,56.0134878,56.50892683,56.95785366,57.37,57.75714634,58.12846341,58.49709756,58.87312195,59.26656098,59.6894878,60.1504878,60.66782927,61.25517073,61.91007317,62.61990244,63.3704878,64.135,64.88409756,65.59141463,66.23914634,66.82163415,67.3422439,67.816,68.26860976,68.72031707,69.17926829,69.64658537,70.11992683,70.58885366,71.04495122,71.48631707,71.90995122,72.31636585,72.7064878,73.0822439,73.44412195,73.79512195,74.13470732,57.48844856,58.04424905,47.70133691,52.82478442,51.40384336,53.9859104,54.36973889,56.87495662,61.21159534,65.8843999,70.81746654,77.77449147,92.15316688,104.61242246,109.25935193,112.42378138,124.23024797,144.40330977,154.60862122,"Latin America & Caribbean","Lower middle income"
"NLD","Netherlands",73.65268293,73.32390244,73.33707317,73.70414634,73.56878049,73.51292683,73.80414634,73.61268293,73.5395122,73.58560976,73.8095122,73.72707317,74.14390244,74.53682927,74.49878049,74.64707317,75.22146341,75.14512195,75.60609756,75.74317073,75.93439024,75.98853659,76.16414634,76.23317073,76.28463415,76.2704878,76.70512195,76.8902439,76.73414634,76.87804878,77,77.21707317,76.91658537,77.37512195,77.40463415,77.43560976,77.79439024,77.88292683,77.83658537,77.98780488,78.1902439,78.29268293,78.49268293,79.09512195,79.34634146,79.69756098,80.09756098,80.25121951,80.54878049,80.70243902,81.20487805,2261.89043501,2215.26717808,1973.73433865,2073.6794786,2111.5732825,1931.79111729,2079.41149579,2411.35549122,3248.91270499,3739.4397344,4261.1658848,4458.82855952,5149.91685324,5834.18642456,5739.94687119,5695.65870899,6047.85403871,5835.93585027,6144.86884393,"Europe & Central Asia","High income: OECD"
"NOC","High income: nonOECD",65.92865913,66.30186772,66.63600702,66.91318617,67.08912767,67.2288079,67.31506991,67.36050536,67.47354144,67.74243219,68.01407041,68.06539928,68.13943857,68.24250102,67.9325682,67.84471456,67.85102703,67.95472534,67.83099269,67.86820064,68.11754755,68.5942113,68.54568371,68.35280804,68.91490781,70.08664094,70.20129466,70.26468165,70.13518222,70.03307866,69.8374259,68.7730783,67.54335273,67.31959021,67.95305139,68.7899056,69.44322959,69.43216836,69.0775871,68.81445828,69.0706042,68.96848871,69.02531079,69.44037556,69.54588347,70.43893272,71.09467602,71.45096718,72.05931545,72.28623605,72.49644125,234.045499003522,254.862805042141,295.61711872572,261.612639627018,252.284306233439,271.087897627949,282.868863635679,224.518774153391,257.732729776413,303.321175653895,372.085215565383,457.839913536259,569.060070155307,743.349799321855,728.933364166101,784.043224249021,899.779946871009,960.543664964812,984.757639041051,"",""
"NOR","Norway",73.5504878,73.44804878,73.07756098,73.59585366,73.72317073,73.99536585,74.06658537,73.94195122,73.66341463,74.08804878,74.17926829,74.34463415,74.44219512,74.75365854,74.81756098,75.0395122,75.38682927,75.41853659,75.41390244,75.67170732,75.86902439,76.01097561,76.06682927,76.22439024,75.91682927,76.24121951,76.08170732,76.2204878,76.5004878,76.53731707,76.98073171,77.18439024,77.15170732,77.6897561,77.73658537,78.1504878,78.14268293,78.32926829,78.28292683,78.63414634,78.78536585,78.98780488,79.3902439,79.84146341,80.04146341,80.34390244,80.39512195,80.59268293,80.79512195,80.99756098,81.29512195,2698.12894847,2869.27742995,3025.90844253,3165.80927162,3337.84183237,3164.81398608,3340.80044983,4153.81314958,4951.23012551,5452.96104407,5961.31539313,6276.09152338,7351.78538524,8193.60807727,7637.19667625,8164.47401551,9260.92307341,9312.05179419,9714.78578078,"Europe & Central Asia","High income: OECD"
"NPL","Nepal",38.86065854,39.26421951,39.66739024,40.06921951,40.46878049,40.86365854,41.25385366,41.64231707,42.0335122,42.43185366,42.84270732,43.27146341,43.72256098,44.20095122,44.70807317,45.246,45.81078049,46.401,47.01568293,47.65341463,48.31421951,48.99612195,49.69760976,50.41565854,51.15070732,51.90417073,52.6735122,53.45617073,54.24563415,55.03643902,55.82214634,56.59734146,57.35704878,58.09534146,58.81026829,59.50029268,60.16741463,60.81360976,61.43887805,62.04270732,62.62360976,63.18302439,63.722,64.2434878,64.748,65.23953659,65.72009756,66.19019512,66.65229268,67.10492683,67.54956098,10.90293098,11.26711144,12.28383792,13.59237957,12.97273539,12.44269944,13.26595691,13.6228166,14.34903952,16.88085061,18.68680361,19.74376871,23.28065347,27.1056574,28.72972051,35.62231116,41.41979479,35.8527834,39.0262313,"South Asia","Low income"
"NZL","New Zealand",70.98536585,71.23170732,71.2804878,71.32926829,71.22682927,71.12439024,71.47317073,71.12439024,71.47317073,71.27317073,71.77317073,71.82926829,71.66829268,71.92439024,72.2195122,72.42195122,72.16829268,73.0195122,73.06829268,72.82926829,73.62195122,73.72439024,73.77560976,74.37073171,73.82926829,74.12195122,74.17804878,74.42439024,74.82439024,75.37804878,76.03170732,76.12439024,76.43414634,76.88292683,76.73414634,76.78780488,77.33414634,78.08536585,77.8902439,78.63658537,78.69268293,78.84634146,79.14634146,79.54878049,79.85121951,80.04878049,80.15121951,80.35121951,80.70243902,80.70243902,80.90487805,1202.80554004,1291.82225616,1307.63807703,1129.6764081,1157.64112725,1056.08026654,1058.84151076,1261.33796233,1623.88432472,1992.66435675,2307.09691243,2315.65412324,2713.53514314,2838.81445669,2727.11111845,3285.48438207,3733.14278567,3953.78163548,4063.20515961,"East Asia & Pacific","High income: OECD"
"OEC","High income: OECD",69.11687389,69.10291823,69.30141395,69.70611942,69.8214403,70.08501773,70.32819604,70.26752422,70.46195101,70.76536202,71.08076889,71.36779995,71.53723454,71.96538205,72.3173304,72.57989701,72.94123243,73.10014206,73.438263,73.47055178,73.82929871,74.16493785,74.27372898,74.55929822,74.6745116,74.91673895,75.19293623,75.30593688,75.56875222,75.71850085,75.88987641,76.16419662,76.23883229,76.51862924,76.5885933,76.94144535,77.27773155,77.4381743,77.58050129,77.86617489,78.13647614,78.28265064,78.44568664,78.85122676,78.94877126,79.3059879,79.51680943,79.64500765,79.8590285,80.13596973,80.39266574,2430.27062909437,2469.01900395699,2417.7089274562,2468.91933553776,2603.18267358912,2656.41822623931,2744.82919098603,2964.15756235123,3368.6256587337,3702.97876848319,3917.2886901675,4116.42862397789,4466.49783895333,4794.27075777959,4857.13948576636,5014.71843666701,5319.77799602351,5341.65626650466,5401.01369838135,"",""
"OED","OECD members",67.72914346,67.73719596,67.95665886,68.35668915,68.48419367,68.7593745,68.99704242,68.96491869,69.16751231,69.46458286,69.77573676,70.07243694,70.25754152,70.6743663,71.02888648,71.30727562,71.67402252,71.85570633,72.20197056,72.27161413,72.63260353,72.97333953,73.10946578,73.40306237,73.54747406,73.80423467,74.09245016,74.23859044,74.50549081,74.68043616,74.87730233,75.16091351,75.27713052,75.57357497,75.69150089,76.05239289,76.396447,76.58436754,76.75768642,77.05447398,77.33963565,77.51033323,77.69287026,78.08211649,78.207197,78.55361749,78.77222943,78.92439506,79.14417645,79.41639477,79.67386594,2116.28465284508,2148.26464977567,2105.26299175229,2148.63812105427,2266.31939050179,2314.55669898487,2389.12459816843,2578.16873476109,2923.97441947955,3213.99415657909,3400.77888223268,3573.46578654431,3879.66499486342,4160.96136712727,4196.38562357941,4334.10931609291,4586.71748013925,4600.60357748654,4652.37611293883,"",""
"OMN","Oman",43.49102439,44.3005122,45.09553659,45.87658537,46.64168293,47.38434146,48.10707317,48.81834146,49.52814634,50.25841463,51.03107317,51.85963415,52.74902439,53.69629268,54.69295122,55.72253659,56.75965854,57.78231707,58.77560976,59.73,60.64204878,61.51719512,62.35992683,63.16873171,63.94012195,64.67356098,65.37056098,66.03309756,66.66414634,67.26773171,67.84634146,68.4054878,68.94665854,69.47385366,69.98853659,70.4907561,70.97897561,71.45168293,71.91039024,72.35658537,72.79021951,73.21331707,73.62441463,74.023,74.40760976,74.77380488,75.12060976,75.44704878,75.75460976,76.04580488,76.32314634,230.89616619,246.87018649,241.19271297,237.45767343,253.37247347,272.584322,267.74898528,277.40346567,287.25119597,299.05187571,318.77943893,337.01798073,401.72760357,480.62680439,520.19905565,578.07610556,574.10725329,604.51364451,677.68684247,"Middle East & North Africa","High income: nonOECD"
"OSS","Other small states",45.9813989,46.45311127,46.90495735,47.33633717,47.75402705,48.17032457,48.59562398,49.03511078,49.4880867,49.94393488,50.38327016,50.7943218,51.17828677,51.55138558,51.94182481,52.3845034,52.89640402,53.46946487,54.07339648,54.67932072,55.2653579,55.89829536,56.33183634,56.80721118,57.24985209,57.6688487,58.12868696,58.42794455,58.74806973,58.9977579,59.17219275,59.26286899,59.11886959,58.93018322,58.63805232,58.22780576,57.81529671,57.23238144,56.73695986,56.33131138,56.01099536,55.93792242,55.93415624,56.10778482,56.4094636,56.8232247,57.31126248,57.80395958,58.30494857,58.76137055,59.17986513,82.6392378757677,83.4929978609249,82.6183818379444,81.5275687384427,79.6682979937511,79.6255547545139,81.0205175889003,86.1169368643489,105.197054582151,130.402920661225,145.734813042064,155.621580505079,173.039889652336,199.993699540794,213.042322497096,240.139996970933,271.052377637923,270.525379367203,264.067121709396,"",""
"PAK","Pakistan",47.35502439,48.23034146,49.05614634,49.83095122,50.55426829,51.22412195,51.8465122,52.42792683,52.97729268,53.50304878,54.01809756,54.52839024,55.03539024,55.54112195,56.03660976,56.51195122,56.95521951,57.3615122,57.73036585,58.06782927,58.38290244,58.68704878,58.9912439,59.299,59.61431707,59.93519512,60.25663415,60.57314634,60.88470732,61.18731707,61.47946341,61.76063415,62.03182927,62.29553659,62.55378049,62.81253659,63.07434146,63.34068293,63.61256098,63.88597561,64.16092683,64.43039024,64.69136585,64.94082927,65.1747561,65.39312195,65.59590244,65.78463415,65.96126829,66.12634146,66.28387805,15.20935872,15.18308581,14.80219628,15.63464034,15.69154237,14.96093162,13.07494253,14.89117671,15.76849452,17.56362919,21.96347795,28.81911712,31.12069423,29.48426997,27.91304924,30.39762696,36.12139134,33.75079327,36.87768441,"South Asia","Lower middle income"
"PAN","Panama",61.39263415,61.892,62.37241463,62.83585366,63.2852439,63.7275122,64.1695122,64.61721951,65.07509756,65.54665854,66.03592683,66.539,67.04997561,67.56441463,68.07239024,68.56595122,69.03714634,69.47995122,69.89141463,70.27097561,70.61909756,70.94273171,71.24887805,71.53958537,71.81790244,72.08543902,72.34226829,72.58895122,72.82753659,73.05958537,73.28460976,73.50407317,73.71682927,73.92529268,74.13026829,74.33163415,74.5317561,74.729,74.92482927,75.11663415,75.30390244,75.48621951,75.66321951,75.83656098,76.00890244,76.18346341,76.36385366,76.55117073,76.74646341,76.94870732,77.15680488,221.39975132,237.90870573,249.88793327,264.12328253,262.31884784,295.33732354,292.54825025,310.02532681,303.47398254,347.10376029,343.82781098,349.91887144,381.57004486,472.69098461,542.0600897,630.40715415,667.26488275,723.25007016,796.07611203,"Latin America & Caribbean","Upper middle income"
